date,isin,nav
2020-01-30,IE0004462408,8.4620
2020-01-31,IE0004462408,8.4090
2020-02-03,IE0004462408,8.4590
2020-02-04,IE0004462408,8.5810
2020-02-05,IE0004462408,8.6550
2020-02-06,IE0004462408,8.6950
2020-02-07,IE0004462408,8.6900
2020-02-10,IE0004462408,8.7330
2020-02-11,IE0004462408,8.8030
2020-02-12,IE0004462408,8.8720
2020-02-13,IE0004462408,8.8830
2020-02-14,IE0004462408,8.8860
2020-02-17,IE0004462408,8.8970
2020-02-18,IE0004462408,8.8600
2020-02-19,IE0004462408,8.9050
2020-02-20,IE0004462408,8.8860
2020-02-21,IE0004462408,8.7870
2020-02-24,IE0004462408,8.5850
2020-02-25,IE0004462408,8.3900
2020-02-26,IE0004462408,8.3470
2020-02-27,IE0004462408,7.9720
2020-02-28,IE0004462408,7.8340
2020-03-02,IE0004462408,7.9270
2020-03-03,IE0004462408,7.8630
2020-03-04,IE0004462408,8.1050
2020-03-05,IE0004462408,7.8460
2020-03-06,IE0004462408,7.6230
2020-03-09,IE0004462408,7.0570
2020-03-10,IE0004462408,7.2890
2020-03-11,IE0004462408,7.0580
2020-03-12,IE0004462408,6.5230
2020-03-13,IE0004462408,6.7540
2020-03-16,IE0004462408,6.0830
2020-03-18,IE0004462408,6.0990
2020-03-19,IE0004462408,6.2250
2020-03-20,IE0004462408,6.1520
2020-03-23,IE0004462408,5.9650
2020-03-24,IE0004462408,6.4520
2020-03-25,IE0004462408,6.6230
2020-03-26,IE0004462408,6.7970
2020-03-27,IE0004462408,6.6370
2020-03-30,IE0004462408,6.7730
2020-03-31,IE0004462408,6.7640
2020-04-01,IE0004462408,6.5490
2020-04-02,IE0004462408,6.6040
2020-04-03,IE0004462408,6.5640
2020-04-06,IE0004462408,6.9720
2020-04-07,IE0004462408,6.9950
2020-04-08,IE0004462408,7.1620
2020-04-09,IE0004462408,7.2610
2020-04-14,IE0004462408,7.3860
2020-04-15,IE0004462408,7.2550
2020-04-16,IE0004462408,7.3110
2020-04-17,IE0004462408,7.5120
2020-04-20,IE0004462408,7.4180
2020-04-21,IE0004462408,7.2350
2020-04-22,IE0004462408,7.3640
2020-04-23,IE0004462408,7.3780
2020-04-24,IE0004462408,7.4100
2020-04-27,IE0004462408,7.5490
2020-04-28,IE0004462408,7.5760
2020-04-29,IE0004462408,7.7160
2020-04-30,IE0004462408,7.5800
2020-05-05,IE0004462408,7.4810
2020-05-06,IE0004462408,7.4610
2020-05-07,IE0004462408,7.5390
2020-05-08,IE0004462408,7.6180
2020-05-11,IE0004462408,7.6310
2020-05-12,IE0004462408,7.4700
2020-05-13,IE0004462408,7.3730
2020-05-14,IE0004462408,7.3800
2020-05-15,IE0004462408,7.4310
2020-05-18,IE0004462408,7.6790
2020-05-19,IE0004462408,7.6160
2020-05-20,IE0004462408,7.6490
2020-05-22,IE0004462408,7.6900
2020-05-25,IE0004462408,7.7300
2020-05-26,IE0004462408,7.8310
2020-05-27,IE0004462408,7.9590
2020-05-28,IE0004462408,7.9050
2020-05-29,IE0004462408,7.8550
2020-06-03,IE0004462408,8.1070
2020-06-04,IE0004462408,7.9980
2020-06-05,IE0004462408,8.1910
2020-06-08,IE0004462408,8.2660
2020-06-09,IE0004462408,8.1720
2020-06-10,IE0004462408,8.1410
2020-06-11,IE0004462408,7.7540
2020-06-12,IE0004462408,7.8680
2020-06-15,IE0004462408,7.8660
2020-06-16,IE0004462408,8.0680
2020-06-17,IE0004462408,8.0730
2020-06-18,IE0004462408,8.0450
2020-06-19,IE0004462408,8.0330
2020-06-22,IE0004462408,8.0190
2020-06-24,IE0004462408,7.8690
2020-06-25,IE0004462408,7.9260
2020-06-26,IE0004462408,7.8380
2020-06-29,IE0004462408,7.9040
2020-06-30,IE0004462408,7.9960
2020-07-01,IE0004462408,8.0280
2020-07-02,IE0004462408,8.1320
2020-07-03,IE0004462408,8.1220
2020-07-06,IE0004462408,8.2430
2020-07-07,IE0004462408,8.1770
2020-07-08,IE0004462408,8.1650
2020-07-09,IE0004462408,8.1530
2020-07-10,IE0004462408,8.2110
2020-07-13,IE0004462408,8.1740
2020-07-14,IE0004462408,8.2130
2020-07-15,IE0004462408,8.3260
2020-07-16,IE0004462408,8.2840
2020-07-17,IE0004462408,8.3000
2020-07-20,IE0004462408,8.3700
2020-07-21,IE0004462408,8.3610
2020-07-22,IE0004462408,8.3160
2020-07-23,IE0004462408,8.2650
2020-07-24,IE0004462408,8.2040
2020-07-27,IE0004462408,8.1920
2020-07-28,IE0004462408,8.1790
2020-07-29,IE0004462408,8.2190
2020-07-30,IE0004462408,8.1480
2020-07-31,IE0004462408,8.0870
2020-08-04,IE0004462408,8.2490
2020-08-05,IE0004462408,8.2720
2020-08-06,IE0004462408,8.2840
2020-08-07,IE0004462408,8.3500
2020-08-10,IE0004462408,8.4130
2020-08-11,IE0004462408,8.4450
2020-08-12,IE0004462408,8.5320
2020-08-13,IE0004462408,8.4950
2020-08-14,IE0004462408,8.4960
2020-08-17,IE0004462408,8.5420
2020-08-18,IE0004462408,8.5180
2020-08-19,IE0004462408,8.4900
2020-08-20,IE0004462408,8.4880
2020-08-21,IE0004462408,8.5450
2020-08-24,IE0004462408,8.6100
2020-08-25,IE0004462408,8.6090
2020-08-26,IE0004462408,8.6880
2020-08-27,IE0004462408,8.6730
2020-08-28,IE0004462408,8.6560
2020-08-31,IE0004462408,8.6230
2020-09-01,IE0004462408,8.6840
2020-09-02,IE0004462408,8.8170
2020-09-03,IE0004462408,8.6540
2020-09-04,IE0004462408,8.6130
2020-09-07,IE0004462408,8.6360
2020-09-08,IE0004462408,8.4860
2020-09-09,IE0004462408,8.6230
2020-09-10,IE0004462408,8.5290
2020-09-11,IE0004462408,8.6000
2020-09-14,IE0004462408,8.6770
2020-09-15,IE0004462408,8.7350
2020-09-16,IE0004462408,8.7660
2020-09-17,IE0004462408,8.7170
2020-09-18,IE0004462408,8.6450
2020-09-21,IE0004462408,8.5190
2020-09-22,IE0004462408,8.6110
2020-09-23,IE0004462408,8.4680
2020-09-24,IE0004462408,8.4760
2020-09-25,IE0004462408,8.5570
2020-09-28,IE0004462408,8.7010
2020-09-29,IE0004462408,8.6230
2020-09-30,IE0004462408,8.6440
2020-10-01,IE0004462408,8.6870
2020-10-02,IE0004462408,8.6930
2020-10-05,IE0004462408,8.7480
2020-10-06,IE0004462408,8.6880
2020-10-07,IE0004462408,8.8120
2020-10-08,IE0004462408,8.8670
2020-10-09,IE0004462408,8.8720
2020-10-12,IE0004462408,8.9290
2020-10-13,IE0004462408,8.9450
2020-10-14,IE0004462408,8.9240
2020-10-15,IE0004462408,8.9330
2020-10-16,IE0004462408,8.9200
2020-10-19,IE0004462408,8.8300
2020-10-20,IE0004462408,8.8200
2020-10-21,IE0004462408,8.7720
2020-10-22,IE0004462408,8.7930
2020-10-23,IE0004462408,8.8360
2020-10-27,IE0004462408,8.6770
2020-10-28,IE0004462408,8.4950
2020-10-29,IE0004462408,8.6100
2020-10-30,IE0004462408,8.5090
2020-11-02,IE0004462408,8.6600
2020-11-03,IE0004462408,8.7640
2020-11-04,IE0004462408,8.8540
2020-11-05,IE0004462408,8.9520
2020-11-06,IE0004462408,8.9270
2020-11-09,IE0004462408,9.0090
2020-11-10,IE0004462408,9.0510
2020-11-11,IE0004462408,9.1530
2020-11-12,IE0004462408,9.0560
2020-11-13,IE0004462408,9.1160
2020-11-16,IE0004462408,9.2620
2020-11-17,IE0004462408,9.2440
2020-11-18,IE0004462408,9.2180
2020-11-19,IE0004462408,9.2620
2020-11-20,IE0004462408,9.2220
2020-11-23,IE0004462408,9.3290
2020-11-24,IE0004462408,9.4210
2020-11-25,IE0004462408,9.3920
2020-11-26,IE0004462408,9.3930
2020-11-27,IE0004462408,9.3780
2020-11-30,IE0004462408,9.2830
2020-12-01,IE0004462408,9.3130
2020-12-02,IE0004462408,9.2430
2020-12-03,IE0004462408,9.2400
2020-12-04,IE0004462408,9.3180
2020-12-07,IE0004462408,9.2990
2020-12-09,IE0004462408,9.3170
2020-12-10,IE0004462408,9.2730
2020-12-11,IE0004462408,9.2530
2020-12-14,IE0004462408,9.2260
2020-12-15,IE0004462408,9.2900
2020-12-16,IE0004462408,9.3010
2020-12-17,IE0004462408,9.3430
2020-12-18,IE0004462408,9.3170
2020-12-21,IE0004462408,9.2370
2020-12-22,IE0004462408,9.2470
2020-12-23,IE0004462408,9.2640
2020-12-24,IE0004462408,9.2560
2020-12-30,IE0004462408,9.2950
2020-12-31,IE0004462408,9.3280
2021-01-04,IE0004462408,9.2160
2021-01-05,IE0004462408,9.2690
2021-01-07,IE0004462408,9.4730
2021-01-08,IE0004462408,9.5050
2021-01-11,IE0004462408,9.4810
2021-01-12,IE0004462408,9.5270
2021-01-13,IE0004462408,9.5200
2021-01-14,IE0004462408,9.5510
2021-01-15,IE0004462408,9.4850
2021-01-18,IE0004462408,9.4890
2021-01-19,IE0004462408,9.4710
2021-01-20,IE0004462408,9.5960
2021-01-21,IE0004462408,9.5760
2021-01-22,IE0004462408,9.5260
2021-01-25,IE0004462408,9.5130
2021-01-26,IE0004462408,9.4730
2021-01-27,IE0004462408,9.3300
2021-01-28,IE0004462408,9.3740
2021-01-29,IE0004462408,9.2140
2021-02-01,IE0004462408,9.4020
2021-02-02,IE0004462408,9.5490
2021-02-03,IE0004462408,9.5790
2021-02-04,IE0004462408,9.6480
2021-02-05,IE0004462408,9.6740
2021-02-08,IE0004462408,9.7200
2021-02-09,IE0004462408,9.6840
2021-02-10,IE0004462408,9.6500
2021-02-11,IE0004462408,9.6470
2021-02-12,IE0004462408,9.6750
2021-02-15,IE0004462408,9.6970
2021-02-16,IE0004462408,9.6730
2021-02-17,IE0004462408,9.6930
2021-02-18,IE0004462408,9.6200
2021-02-19,IE0004462408,9.6300
2021-02-22,IE0004462408,9.5970
2021-02-23,IE0004462408,9.5880
2021-02-24,IE0004462408,9.6580
2021-02-25,IE0004462408,9.4670
2021-02-26,IE0004462408,9.4300
2021-03-01,IE0004462408,9.6380
2021-03-02,IE0004462408,9.5990
2021-03-03,IE0004462408,9.5500
2021-03-04,IE0004462408,9.4620
2021-03-05,IE0004462408,9.5720
2021-03-08,IE0004462408,9.6660
2021-03-09,IE0004462408,9.7430
2021-03-10,IE0004462408,9.7920
2021-03-11,IE0004462408,9.8400
2021-03-12,IE0004462408,9.8930
2021-03-15,IE0004462408,9.9610
2021-03-16,IE0004462408,9.9240
2021-03-18,IE0004462408,9.9360
2021-03-19,IE0004462408,9.9230
2021-03-22,IE0004462408,9.8970
2021-03-23,IE0004462408,9.8090
2021-03-24,IE0004462408,9.7890
2021-03-25,IE0004462408,9.9090
2021-03-26,IE0004462408,10.0310
2021-03-29,IE0004462408,10.0310
2021-03-30,IE0004462408,10.1030
2021-03-31,IE0004462408,10.0640
2021-04-01,IE0004462408,10.1360
2021-04-06,IE0004462408,10.2190
2021-04-07,IE0004462408,10.1430
2021-04-08,IE0004462408,10.1840
2021-04-09,IE0004462408,10.2510
2021-04-12,IE0004462408,10.2470
2021-04-13,IE0004462408,10.2370
2021-04-14,IE0004462408,10.2180
2021-04-15,IE0004462408,10.2920
2021-04-16,IE0004462408,10.3740
2021-04-19,IE0004462408,10.2880
2021-04-20,IE0004462408,10.1280
2021-04-21,IE0004462408,10.1880
2021-04-22,IE0004462408,10.1890
2021-04-23,IE0004462408,10.2510
2021-04-26,IE0004462408,10.2600
2021-04-27,IE0004462408,10.2530
2021-04-28,IE0004462408,10.2540
2021-04-29,IE0004462408,10.2400
2021-04-30,IE0004462408,10.2060
2021-05-04,IE0004462408,10.1800
2021-05-05,IE0004462408,10.2400
2021-05-06,IE0004462408,10.2370
2021-05-07,IE0004462408,10.2710
2021-05-10,IE0004462408,10.1950
2021-05-11,IE0004462408,10.0340
2021-05-12,IE0004462408,9.8690
2021-05-14,IE0004462408,10.0480
2021-05-17,IE0004462408,10.0390
2021-05-18,IE0004462408,9.9440
2021-05-19,IE0004462408,9.8400
2021-05-20,IE0004462408,9.8980
2021-05-21,IE0004462408,9.9250
2021-05-25,IE0004462408,9.9430
2021-05-26,IE0004462408,10.0210
2021-05-27,IE0004462408,10.0840
2021-05-28,IE0004462408,10.1180
2021-05-31,IE0004462408,10.0600
2021-06-01,IE0004462408,10.1180
2021-06-03,IE0004462408,10.1350
2021-06-04,IE0004462408,10.1570
2021-06-08,IE0004462408,10.1710
2021-06-09,IE0004462408,10.1060
2021-06-10,IE0004462408,10.1160
2021-06-11,IE0004462408,10.2030
2021-06-14,IE0004462408,10.1630
2021-06-15,IE0004462408,10.1740
2021-06-16,IE0004462408,10.1560
2021-06-17,IE0004462408,10.2070
2021-06-18,IE0004462408,10.1480
2021-06-21,IE0004462408,10.1990
2021-06-22,IE0004462408,10.2720
2021-06-24,IE0004462408,10.2990
2021-06-25,IE0004462408,10.2890
2021-06-28,IE0004462408,10.2550
2021-06-29,IE0004462408,10.2520
2021-06-30,IE0004462408,10.2950
2021-07-01,IE0004462408,10.3230
2021-07-02,IE0004462408,10.3850
2021-07-05,IE0004462408,10.3880
2021-07-06,IE0004462408,10.3720
2021-07-07,IE0004462408,10.4120
2021-07-08,IE0004462408,10.2870
2021-07-09,IE0004462408,10.4160
2021-07-12,IE0004462408,10.4770
2021-07-13,IE0004462408,10.4400
2021-07-14,IE0004462408,10.4200
2021-07-15,IE0004462408,10.3670
2021-07-16,IE0004462408,10.2680
2021-07-19,IE0004462408,10.0380
2021-07-20,IE0004462408,10.2060
2021-07-21,IE0004462408,10.3030
2021-07-22,IE0004462408,10.3170
2021-07-23,IE0004462408,10.3850
2021-07-26,IE0004462408,10.3940
2021-07-27,IE0004462408,10.3820
2021-07-28,IE0004462408,10.4000
2021-07-29,IE0004462408,10.4560
2021-07-30,IE0004462408,10.4460
2021-08-03,IE0004462408,10.5260
2021-08-04,IE0004462408,10.5190
2021-08-05,IE0004462408,10.5300
2021-08-06,IE0004462408,10.5810
2021-08-09,IE0004462408,10.5510
2021-08-10,IE0004462408,10.6360
2021-08-11,IE0004462408,10.7490
2021-08-12,IE0004462408,10.7750
2021-08-13,IE0004462408,10.7380
2021-08-16,IE0004462408,10.7060
2021-08-17,IE0004462408,10.6600
2021-08-18,IE0004462408,10.6000
2021-08-19,IE0004462408,10.4490
2021-08-20,IE0004462408,10.4360
2021-08-23,IE0004462408,10.5350
2021-08-24,IE0004462408,10.6060
2021-08-25,IE0004462408,10.6470
2021-08-26,IE0004462408,10.6090
2021-08-27,IE0004462408,10.6630
2021-08-30,IE0004462408,10.6900
2021-08-31,IE0004462408,10.6580
2021-09-01,IE0004462408,10.6270
2021-09-02,IE0004462408,10.6890
2021-09-03,IE0004462408,10.6920
2021-09-06,IE0004462408,10.7610
2021-09-07,IE0004462408,10.6680
2021-09-08,IE0004462408,10.6170
2021-09-09,IE0004462408,10.6460
2021-09-10,IE0004462408,10.6310
2021-09-13,IE0004462408,10.6590
2021-09-14,IE0004462408,10.6200
2021-09-15,IE0004462408,10.6560
2021-09-16,IE0004462408,10.6490
2021-09-17,IE0004462408,10.5300
2021-09-20,IE0004462408,10.3590
2021-09-21,IE0004462408,10.3340
2021-09-22,IE0004462408,10.4050
2021-09-23,IE0004462408,10.4940
2021-09-24,IE0004462408,10.4830
2021-09-27,IE0004462408,10.4520
2021-09-28,IE0004462408,10.3010
2021-09-29,IE0004462408,10.3060
2021-09-30,IE0004462408,10.2450
2021-10-01,IE0004462408,10.2270
2021-10-04,IE0004462408,10.1680
2021-10-05,IE0004462408,10.2550
2021-10-06,IE0004462408,10.2370
2021-10-07,IE0004462408,10.3530
2021-10-08,IE0004462408,10.3290
2021-10-11,IE0004462408,10.3210
2021-10-12,IE0004462408,10.3040
2021-10-13,IE0004462408,10.3330
2021-10-14,IE0004462408,10.5070
2021-10-15,IE0004462408,10.6040
2021-10-18,IE0004462408,10.5790
2021-10-19,IE0004462408,10.6050
2021-10-20,IE0004462408,10.6490
2021-10-21,IE0004462408,10.6030
2021-10-22,IE0004462408,10.6400
2021-10-26,IE0004462408,10.7000
2021-10-27,IE0004462408,10.6270
2021-10-28,IE0004462408,10.5870
2021-10-29,IE0004462408,10.6290
2021-11-02,IE0004462408,10.7370
2021-11-03,IE0004462408,10.7470
2021-11-04,IE0004462408,10.8550
2021-11-05,IE0004462408,10.9070
2021-11-08,IE0004462408,10.9360
2021-11-09,IE0004462408,10.9420
2021-11-10,IE0004462408,10.9510
2021-11-11,IE0004462408,11.0160
2021-11-12,IE0004462408,11.0730
2021-11-15,IE0004462408,11.1120
2021-11-16,IE0004462408,11.1680
2021-11-17,IE0004462408,11.1690
2021-11-18,IE0004462408,11.1300
2021-11-19,IE0004462408,11.1490
2021-11-22,IE0004462408,11.2020
2021-11-23,IE0004462408,11.1510
2021-11-24,IE0004462408,11.1420
2021-11-25,IE0004462408,11.1650
2021-11-26,IE0004462408,10.7450
2021-11-29,IE0004462408,10.7940
2021-11-30,IE0004462408,10.6270
2021-12-01,IE0004462408,10.6520
2021-12-02,IE0004462408,10.7460
2021-12-03,IE0004462408,10.7530
2021-12-06,IE0004462408,10.9040
2021-12-07,IE0004462408,11.1050
2021-12-09,IE0004462408,11.0530
2021-12-10,IE0004462408,11.0330
2021-12-13,IE0004462408,10.9990
2021-12-14,IE0004462408,10.9080
2021-12-15,IE0004462408,10.9700
2021-12-16,IE0004462408,11.0400
2021-12-17,IE0004462408,10.9100
2021-12-20,IE0004462408,10.6940
2021-12-21,IE0004462408,10.8980
2021-12-22,IE0004462408,10.9200
2021-12-23,IE0004462408,11.0530
2021-12-24,IE0004462408,11.0500
2021-12-29,IE0004462408,11.0500
2021-12-30,IE0004462408,11.1980
2021-12-31,IE0004462408,11.2010
2022-01-03,IE0004462408,11.2010
2022-01-04,IE0004462408,11.3160
2022-01-05,IE0004462408,11.2960
2022-01-07,IE0004462408,11.1680
2022-01-10,IE0004462408,11.0810
2022-01-11,IE0004462408,11.1490
2022-01-12,IE0004462408,11.2310
2022-01-13,IE0004462408,11.2000
2022-01-14,IE0004462408,11.0520
2022-01-17,IE0004462408,11.0980
2022-01-18,IE0004462408,10.9960
2022-01-19,IE0004462408,10.9790
2022-01-20,IE0004462408,10.9830
2022-01-21,IE0004462408,10.7960
2022-01-24,IE0004462408,10.6310
2022-01-25,IE0004462408,10.5990
2022-01-26,IE0004462408,10.6500
2022-01-27,IE0004462408,10.6130
2022-01-28,IE0004462408,10.5930
2022-01-31,IE0004462408,10.6460
2022-02-01,IE0004462408,10.7130
2022-02-02,IE0004462408,10.7600
2022-02-03,IE0004462408,10.5020
2022-02-04,IE0004462408,10.3520
2022-02-07,IE0004462408,10.3820
2022-02-08,IE0004462408,10.4970
2022-02-09,IE0004462408,10.6560
2022-02-10,IE0004462408,10.6170
2022-02-11,IE0004462408,10.5600
2022-02-14,IE0004462408,10.4960
2022-02-15,IE0004462408,10.5900
2022-02-16,IE0004462408,10.6570
2022-02-17,IE0004462408,10.5650
2022-02-18,IE0004462408,10.4750
2022-02-21,IE0004462408,10.4130
2022-02-22,IE0004462408,10.3690
2022-02-23,IE0004462408,10.2770
2022-02-24,IE0004462408,10.2440
2022-02-25,IE0004462408,10.4750
2022-02-28,IE0004462408,10.5430
2022-03-01,IE0004462408,10.4690
2022-03-02,IE0004462408,10.6090
2022-03-03,IE0004462408,10.6120
2022-03-04,IE0004462408,10.5050
2022-03-07,IE0004462408,10.3490
2022-03-08,IE0004462408,10.2420
2022-03-09,IE0004462408,10.4090
2022-03-10,IE0004462408,10.4140
2022-03-11,IE0004462408,10.4350
2022-03-14,IE0004462408,10.4320
2022-03-15,IE0004462408,10.4530
2022-03-16,IE0004462408,10.6650
2022-03-21,IE0004462408,10.8880
2022-03-22,IE0004462408,10.9450
2022-03-23,IE0004462408,10.9250
2022-03-24,IE0004462408,10.9690
2022-03-25,IE0004462408,10.9770
2022-03-28,IE0004462408,10.9440
2022-03-29,IE0004462408,10.9700
2022-03-30,IE0004462408,10.9280
2022-03-31,IE0004462408,10.8540
2022-04-01,IE0004462408,10.8840
2022-04-04,IE0004462408,10.9040
2022-04-05,IE0004462408,10.8470
2022-04-06,IE0004462408,10.6760
2022-04-07,IE0004462408,10.6470
2022-04-08,IE0004462408,10.7170
2022-04-11,IE0004462408,10.6260
2022-04-12,IE0004462408,10.6040
2022-04-13,IE0004462408,10.7010
2022-04-14,IE0004462408,10.7810
2022-04-19,IE0004462408,10.8080
2022-04-20,IE0004462408,10.8610
2022-04-21,IE0004462408,10.8350
2022-04-22,IE0004462408,10.5990
2022-04-26,IE0004462408,10.3800
2022-04-27,IE0004462408,10.5080
2022-04-28,IE0004462408,10.5910
2022-04-29,IE0004462408,10.5570
2022-05-03,IE0004462408,10.5700
2022-05-04,IE0004462408,10.6230
2022-05-05,IE0004462408,10.5140
2022-05-06,IE0004462408,10.3480
2022-05-10,IE0004462408,10.0090
2022-05-11,IE0004462408,10.0300
2022-05-12,IE0004462408,10.0570
2022-05-13,IE0004462408,10.2780
2022-05-16,IE0004462408,10.2550
2022-05-17,IE0004462408,10.3660
2022-05-18,IE0004462408,10.2250
2022-05-19,IE0004462408,10.1120
2022-05-20,IE0004462408,10.1230
2022-05-23,IE0004462408,10.1840
2022-05-24,IE0004462408,10.0150
2022-05-25,IE0004462408,10.1320
2022-05-27,IE0004462408,10.5000
2022-05-30,IE0004462408,10.5350
2022-05-31,IE0004462408,10.4650
2022-06-01,IE0004462408,10.4450
2022-06-03,IE0004462408,10.5390
2022-06-07,IE0004462408,10.6790
2022-06-08,IE0004462408,10.5560
2022-06-09,IE0004462408,10.4510
2022-06-10,IE0004462408,10.1970
2022-06-13,IE0004462408,9.9000
2022-06-14,IE0004462408,9.7910
2022-06-15,IE0004462408,9.8320
2022-06-16,IE0004462408,9.4580
2022-06-17,IE0004462408,9.3790
2022-06-20,IE0004462408,9.3330
2022-06-21,IE0004462408,9.4210
2022-06-22,IE0004462408,9.2900
2022-06-24,IE0004462408,9.4800
2022-06-27,IE0004462408,9.5140
2022-06-28,IE0004462408,9.5470
2022-06-29,IE0004462408,9.4340
2022-06-30,IE0004462408,9.3520
2022-07-01,IE0004462408,9.4160
2022-07-04,IE0004462408,9.4330
2022-07-05,IE0004462408,9.3650
2022-07-06,IE0004462408,9.4080
2022-07-07,IE0004462408,9.6310
2022-07-08,IE0004462408,9.6580
2022-07-11,IE0004462408,9.5970
2022-07-12,IE0004462408,9.6240
2022-07-13,IE0004462408,9.5060
2022-07-14,IE0004462408,9.4310
2022-07-15,IE0004462408,9.5470
2022-07-18,IE0004462408,9.5310
2022-07-19,IE0004462408,9.7250
2022-07-20,IE0004462408,9.8360
2022-07-21,IE0004462408,9.9090
2022-07-22,IE0004462408,9.9090
2022-07-25,IE0004462408,9.9000
2022-07-26,IE0004462408,9.9240
2022-07-27,IE0004462408,10.0590
2022-07-28,IE0004462408,10.2500
2022-07-29,IE0004462408,10.3850
2022-08-02,IE0004462408,10.2990
2022-08-03,IE0004462408,10.3830
2022-08-04,IE0004462408,10.3850
2022-08-05,IE0004462408,10.3830
2022-08-08,IE0004462408,10.4350
2022-08-09,IE0004462408,10.3320
2022-08-10,IE0004462408,10.4740
2022-08-11,IE0004462408,10.5550
2022-08-12,IE0004462408,10.7400
2022-08-16,IE0004462408,10.8740
2022-08-17,IE0004462408,10.7650
2022-08-18,IE0004462408,10.8240
2022-08-19,IE0004462408,10.7080
2022-08-22,IE0004462408,10.5380
2022-08-23,IE0004462408,10.5480
2022-08-24,IE0004462408,10.5850
2022-08-25,IE0004462408,10.7220
2022-08-26,IE0004462408,10.4730
2022-08-29,IE0004462408,10.3460
2022-08-30,IE0004462408,10.2710
2022-08-31,IE0004462408,10.1220
2022-09-01,IE0004462408,10.0390
2022-09-02,IE0004462408,10.0580
2022-09-05,IE0004462408,10.0650
2022-09-06,IE0004462408,10.0540
2022-09-07,IE0004462408,10.1010
2022-09-08,IE0004462408,10.1920
2022-09-09,IE0004462408,10.3190
2022-09-12,IE0004462408,10.4010
2022-09-13,IE0004462408,10.1920
2022-09-14,IE0004462408,10.0380
2022-09-15,IE0004462408,9.9560
2022-09-16,IE0004462408,9.7430
2022-09-19,IE0004462408,9.8250
2022-09-20,IE0004462408,9.7110
2022-09-21,IE0004462408,9.7700
2022-09-22,IE0004462408,9.6540
2022-09-23,IE0004462408,9.5210
2022-09-26,IE0004462408,9.4290
2022-09-27,IE0004462408,9.4470
2022-09-28,IE0004462408,9.5870
2022-09-29,IE0004462408,9.4160
2022-09-30,IE0004462408,9.4320
2022-10-03,IE0004462408,9.6170
2022-10-04,IE0004462408,9.8800
2022-10-05,IE0004462408,9.8960
2022-10-06,IE0004462408,9.8650
2022-10-07,IE0004462408,9.7300
2022-10-10,IE0004462408,9.7880
2022-10-11,IE0004462408,9.7350
2022-10-12,IE0004462408,9.6600
2022-10-13,IE0004462408,9.7710
2022-10-14,IE0004462408,9.5940
